MACHINE 1   -  State Listing                                                    

                                                  
Label    > ADDR DATA MREQ ROM RAM   Time    
Base     > Hex  Hex  Bina Bin Bin Relative  
__________ ____ ____ ____ ___ ___ _________ 

    385    0022   E0    0   0   1    280 ns
    386    0022   ED    0   0   1    272 ns
    387    0022   ED    0   0   1    288 ns
    388    0028   ED    0   1   1    272 ns
    389    0028   ED    1   1   1    280 ns
    390    0023   A0    0   0   1    280 ns
    391    0023   B0    0   0   1    280 ns
    392    0023   B0    0   0   1    280 ns
    393    0029   B0    0   1   1    280 ns
    394    0029   B0    1   1   1    280 ns
    395    800A   00    0   1   0    280 ns
    396    800A   00    0   1   0    280 ns
    397    800A   00    1   1   1    280 ns
    398    800B   00    0   1   0    280 ns
    399    800B   00    0   1   0    280 ns
    400    800B   00    1   1   1    272 ns
    401    800B   00    1   1   1    280 ns
    402    800B   00    1   1   1    280 ns
    403    800B   00    1   1   1    280 ns
    404    800B   00    1   1   1    280 ns
    405    800B   00    1   1   1    280 ns
    406    800B   00    1   1   1    280 ns
    407    800B   00    1   1   1    280 ns
    408    0022   E8    0   0   1    280 ns
    409    0022   ED    0   0   1    280 ns
    410    0022   ED    0   0   1    280 ns
    411    002A   ED    0   1   1    280 ns
    412    002A   ED    1   1   1    280 ns
    413    0023   A0    0   0   1    272 ns
    414    0023   B0    0   0   1    280 ns
    415    0023   B0    0   0   1    280 ns
    416    002B   B0    0   1   1    280 ns
    417    002B   B0    1   1   1    280 ns
    418    800B   00    0   1   0    280 ns
    419    800B   00    0   1   0    280 ns
    420    800B   00    1   1   1    280 ns
    421    800C   00    0   1   0    280 ns
    422    800C   00    0   1   0    280 ns
    423    800C   00    1   1   1    280 ns
    424    800C   00    1   1   1    280 ns
    425    800C   00    1   1   1    280 ns
    426    800C   00    1   1   1    272 ns
    427    800C   00    1   1   1    280 ns
    428    800C   00    1   1   1    280 ns
    429    800C   00    1   1   1    280 ns
    430    800C   00    1   1   1    280 ns
    431    0022   EC    0   0   1    280 ns
    432    0022   ED    0   0   1    280 ns
    433    0022   ED    0   0   1    280 ns
    434    002C   ED    0   1   1    280 ns
    435    002C   ED    1   1   1    280 ns
    436    0023   A0    0   0   1    280 ns
    437    0023   B0    0   0   1    280 ns
    438    0023   B0    0   0   1    280 ns
    439    002D   B0    0   1   1    280 ns
    440    002D   B0    1   1   1    272 ns
    441    800C   00    0   1   0    280 ns
    442    800C   00    0   1   0    280 ns
    443    800C   00    1   1   1    280 ns
    444    800D   00    0   1   0    280 ns
    445    800D   00    0   1   0    280 ns
    446    800D   00    1   1   1    280 ns
    447    800D   00    1   1   1    280 ns
    448    800D   00    1   1   1    280 ns
    449    800D   00    1   1   1    280 ns
    450    800D   00    1   1   1    280 ns
    451    800D   00    1   1   1    280 ns
    452    800D   00    1   1   1    280 ns
    453    800D   00    1   1   1    272 ns
    454    0022   E8    0   0   1    280 ns
    455    0022   ED    0   0   1    280 ns
    456    0022   ED    0   0   1    280 ns
    457    002E   ED    0   1   1    280 ns
    458    002E   ED    1   1   1    280 ns
    459    0023   A0    0   0   1    280 ns
    460    0023   B0    0   0   1    280 ns
    461    0023   B0    0   0   1    280 ns
    462    002F   B0    0   1   1    280 ns
    463    002F   B0    1   1   1    280 ns
    464    800D   00    0   1   0    280 ns
    465    800D   00    0   1   0    280 ns
    466    800D   00    1   1   1    272 ns
    467    800E   00    0   1   0    280 ns
    468    800E   00    0   1   0    280 ns
    469    800E   00    1   1   1    280 ns
    470    800E   00    1   1   1    280 ns
    471    800E   00    1   1   1    280 ns
    472    800E   00    1   1   1    280 ns
    473    800E   00    1   1   1    280 ns
    474    800E   00    1   1   1    280 ns
    475    800E   00    1   1   1    280 ns
    476    800E   00    1   1   1    280 ns
    477    0022   E0    0   0   1    280 ns
    478    0022   ED    0   0   1    272 ns
    479    0022   ED    0   0   1    288 ns
    480    0030   ED    0   1   1    272 ns
    481    0030   ED    1   1   1    280 ns
    482    0023   A0    0   0   1    280 ns
    483    0023   B0    0   0   1    280 ns
    484    0023   B0    0   0   1    280 ns
    485    0031   B0    0   1   1    280 ns
    486    0031   B0    1   1   1    280 ns
    487    800E   00    0   1   0    280 ns
    488    800E   00    0   1   0    280 ns
    489    800E   00    1   1   1    280 ns
    490    800F   00    0   1   0    280 ns
    491    800F   00    0   1   0    280 ns
    492    800F   00    1   1   1    280 ns
    493    800F   00    1   1   1    272 ns
    494    800F   00    1   1   1    280 ns
    495    800F   00    1   1   1    280 ns
    496    800F   00    1   1   1    280 ns
    497    800F   00    1   1   1    280 ns
    498    800F   00    1   1   1    280 ns
    499    800F   00    1   1   1    280 ns
    500    0022   E8    0   0   1    280 ns
    501    0022   ED    0   0   1    280 ns
    502    0022   ED    0   0   1    280 ns
    503    0032   ED    0   1   1    280 ns
    504    0032   ED    1   1   1    280 ns
    505    0023   A0    0   0   1    272 ns
    506    0023   B0    0   0   1    280 ns
    507    0023   B0    0   0   1    280 ns
    508    0033   B0    0   1   1    280 ns
    509    0033   B0    1   1   1    280 ns
    510    800F   00    0   1   0    280 ns
    511    800F   00    0   1   0    280 ns
    512    800F   00    1   1   1    280 ns
    513    8010   00    0   1   0    280 ns
    514    8010   00    0   1   0    280 ns
    515    8010   00    1   1   1    280 ns
    516    8010   00    1   1   1    280 ns
    517    8010   00    1   1   1    280 ns
    518    8010   00    1   1   1    272 ns
    519    8010   00    1   1   1    288 ns
    520    8010   00    1   1   1    272 ns
    521    8010   00    1   1   1    280 ns
    522    8010   00    1   1   1    280 ns
    523    0022   EC    0   0   1    280 ns
    524    0022   ED    0   0   1    280 ns
    525    0022   ED    0   0   1    280 ns
    526    0034   ED    0   1   1    280 ns
    527    0034   ED    1   1   1    280 ns
    528    0023   A0    0   0   1    280 ns
    529    0023   B0    0   0   1    280 ns
    530    0023   B0    0   0   1    280 ns
    531    0035   B0    0   1   1    280 ns
    532    0035   B0    1   1   1    280 ns
    533    8010   00    0   1   0    272 ns
    534    8010   00    0   1   0    280 ns
    535    8010   00    1   1   1    280 ns
    536    8011   00    0   1   0    280 ns
    537    8011   00    0   1   0    280 ns
    538    8011   00    1   1   1    280 ns
    539    8011   00    1   1   1    280 ns
    540    8011   00    1   1   1    280 ns
    541    8011   00    1   1   1    280 ns
    542    8011   00    1   1   1    280 ns
    543    8011   00    1   1   1    280 ns
    544    8011   00    1   1   1    280 ns
    545    8011   00    1   1   1    272 ns
    546    0022   40    0   0   1    280 ns
    547    0022   ED    0   0   1    280 ns
    548    0022   ED    0   0   1    280 ns
    549    0036   ED    0   1   1    280 ns
    550    0036   ED    1   1   1    280 ns
    551    0023   A0    0   0   1    280 ns
    552    0023   B0    0   0   1    280 ns
    553    0023   B0    0   0   1    280 ns
    554    0037   B0    0   1   1    280 ns
    555    0037   B0    1   1   1    280 ns
    556    8011   00    0   1   0    280 ns
    557    8011   00    0   1   0    280 ns
    558    8011   00    1   1   1    272 ns
    559    8012   00    0   1   0    288 ns
    560    8012   00    0   1   0    272 ns
    561    8012   00    1   1   1    280 ns
    562    8012   00    1   1   1    280 ns
    563    8012   00    1   1   1    280 ns
    564    8012   00    1   1   1    280 ns
    565    8012   00    1   1   1    280 ns
    566    8012   00    1   1   1    280 ns
    567    8012   00    1   1   1    280 ns
    568    8012   00    1   1   1    280 ns
    569    0022   E0    0   0   1    280 ns
    570    0022   ED    0   0   1    272 ns
    571    0022   ED    0   0   1    288 ns
    572    0038   ED    0   1   1    272 ns
    573    0038   ED    1   1   1    280 ns
    574    0023   A0    0   0   1    280 ns
    575    0023   B0    0   0   1    280 ns
    576    0023   B0    0   0   1    280 ns
    577    0039   B0    0   1   1    280 ns
    578    0039   B0    1   1   1    280 ns
    579    8012   00    0   1   0    280 ns
    580    8012   00    0   1   0    280 ns
    581    8012   00    1   1   1    280 ns
    582    8013   00    0   1   0    280 ns
    583    8013   00    0   1   0    280 ns
    584    8013   00    1   1   1    280 ns
    585    8013   00    1   1   1    272 ns
    586    8013   00    1   1   1    280 ns
    587    8013   00    1   1   1    280 ns
    588    8013   00    1   1   1    280 ns
    589    8013   00    1   1   1    280 ns
    590    8013   00    1   1   1    280 ns
    591    8013   00    1   1   1    280 ns
    592    0022   E8    0   0   1    280 ns
    593    0022   ED    0   0   1    280 ns
    594    0022   ED    0   0   1    280 ns
    595    003A   ED    0   1   1    280 ns
    596    003A   ED    1   1   1    280 ns
    597    0023   A0    0   0   1    272 ns
    598    0023   B0    0   0   1    280 ns
    599    0023   B0    0   0   1    288 ns
    600    003B   B0    0   1   1    272 ns
    601    003B   B0    1   1   1    280 ns
    602    8013   00    0   1   0    280 ns
    603    8013   00    0   1   0    280 ns
    604    8013   00    1   1   1    280 ns
    605    8014   00    0   1   0    280 ns
    606    8014   00    0   1   0    280 ns
    607    8014   00    1   1   1    280 ns
    608    8014   00    1   1   1    280 ns
    609    8014   00    1   1   1    280 ns
    610    8014   00    1   1   1    272 ns
    611    8014   00    1   1   1    288 ns
    612    8014   00    1   1   1    272 ns
    613    8014   00    1   1   1    280 ns
    614    8014   00    1   1   1    280 ns
    615    0022   EC    0   0   1    280 ns
    616    0022   ED    0   0   1    280 ns
    617    0022   ED    0   0   1    280 ns
    618    003C   ED    0   1   1    280 ns
    619    003C   ED    1   1   1    280 ns
    620    0023   A0    0   0   1    280 ns
    621    0023   B0    0   0   1    280 ns
    622    0023   B0    0   0   1    280 ns
    623    003D   B0    0   1   1    280 ns
    624    003D   B0    1   1   1    280 ns
    625    8014   00    0   1   0    272 ns
    626    8014   00    0   1   0    280 ns
    627    8014   00    1   1   1    280 ns
    628    8015   00    0   1   0    280 ns
    629    8015   00    0   1   0    280 ns
    630    8015   00    1   1   1    280 ns
    631    8015   00    1   1   1    280 ns
    632    8015   00    1   1   1    280 ns
    633    8015   00    1   1   1    280 ns
    634    8015   00    1   1   1    280 ns
    635    8015   00    1   1   1    280 ns
    636    8015   00    1   1   1    280 ns
    637    8015   00    1   1   1    280 ns
    638    0022   E8    0   0   1    280 ns
    639    0022   ED    0   0   1    272 ns
    640    0022   ED    0   0   1    280 ns
    641    003E   ED    0   1   1    280 ns
    642    003E   ED    1   1   1    280 ns
    643    0023   A0    0   0   1    280 ns
    644    0023   B0    0   0   1    280 ns
    645    0023   B0    0   0   1    280 ns
    646    003F   B0    0   1   1    280 ns
    647    003F   B0    1   1   1    280 ns
    648    8015   00    0   1   0    280 ns
    649    8015   00    0   1   0    280 ns
    650    8015   00    1   1   1    272 ns
    651    8016   00    0   1   0    288 ns
    652    8016   00    0   1   0    272 ns
    653    8016   00    1   1   1    280 ns
    654    8016   00    1   1   1    280 ns
    655    8016   00    1   1   1    280 ns
    656    8016   00    1   1   1    280 ns
    657    8016   00    1   1   1    280 ns
    658    8016   00    1   1   1    280 ns
    659    8016   00    1   1   1    280 ns
    660    8016   00    1   1   1    280 ns
    661    0022   E0    0   0   1    280 ns
    662    0022   ED    0   0   1    280 ns
    663    0022   ED    0   0   1    280 ns
    664    0040   ED    0   1   1    280 ns
    665    0040   ED    1   1   1    272 ns
    666    0023   A0    0   0   1    280 ns
    667    0023   B0    0   0   1    280 ns
    668    0023   B0    0   0   1    280 ns
    669    0041   B0    0   1   1    280 ns
    670    0041   B0    1   1   1    280 ns
    671    8016   00    0   1   0    280 ns
    672    8016   00    0   1   0    280 ns
    673    8016   00    1   1   1    280 ns
    674    8017   00    0   1   0    280 ns
    675    8017   00    0   1   0    280 ns
    676    8017   00    1   1   1    280 ns
    677    8017   00    1   1   1    280 ns
    678    8017   00    1   1   1    272 ns
    679    8017   00    1   1   1    280 ns
    680    8017   00    1   1   1    280 ns
    681    8017   00    1   1   1    280 ns
    682    8017   00    1   1   1    280 ns
    683    8017   00    1   1   1    280 ns
    684    0022   E8    0   0   1    280 ns
    685    0022   ED    0   0   1    280 ns
    686    0022   ED    0   0   1    280 ns
    687    0042   ED    0   1   1    280 ns
    688    0042   ED    1   1   1    280 ns
    689    0023   A0    0   0   1    280 ns
    690    0023   B0    0   0   1    272 ns
    691    0023   B0    0   0   1    288 ns
    692    0043   B0    0   1   1    272 ns
    693    0043   B0    1   1   1    280 ns
    694    8017   00    0   1   0    280 ns
    695    8017   00    0   1   0    280 ns
    696    8017   00    1   1   1    280 ns
    697    8018   00    0   1   0    280 ns
    698    8018   00    0   1   0    280 ns
    699    8018   00    1   1   1    280 ns
    700    8018   00    1   1   1    280 ns
    701    8018   00    1   1   1    280 ns
    702    8018   00    1   1   1    280 ns
    703    8018   00    1   1   1    280 ns
